status,source_URLs,Name,Type,Cardinality,Label,Required,Help
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,autoLeadTime,boolean,0..1,Auto-Calculate,F,"Lead time is the average number of days between ordering this item from the vendor and receiving it.
    * Check the Auto-Calculate box if you want NetSuite to calculate the lead time based on the most recent order history of this item. This is calculated by taking the number of days between the order entry and receipt on the three most recent purchase orders, and dividing by three.
          o If there are multiple receipts for the item against the same purchase order, only the first receipt is used for the calculation.
          o Lead time calculation is not weighted by number of units received.
          o More recent purchase orders without receipts are ignored.
    * Clear the Auto-Calculate box to manually enter a lead time value in days. If the Auto-Calculate box is cleared and no value is entered, then the default value from the Set Up Inventory Management page is used."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,autoPreferredStockLevel,boolean,0..1,Auto-Calculate,F,"The preferred stock level is the optimum quantity to maintain in stock of an item.
Set to true if you want NetSuite to calculate the preferred stock level based on demand for the item. The preferred stock level is calculated as:
    (daily demand * number of days supply preferred)"
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,autoReorderPoint,boolean,0..1,Auto-Calculate,F,"The Reorder Point is the quantity level at which you need to reorder or build more of this item. Set this field to false to manually calculate the point at which to reorder or build more of this item
Set this field to true if you want NetSuite to calculate the reorder point based on demand for the item over time. The reorder point depends on the safety stock definition and is calculated as follows:
Without safety stock defined:   Reorder point = (average lead time days * demand)
With safety stock defined in days:    Reorder point = [(average lead time days + safety stock days) * demand]
With safety stock quantity defined:    Reorder point = [(average lead time days * demand) + safety stock quantity)"
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,availableToPartners,boolean,0..1,Available to Adv. Partners,F,"If true, this item is available in the Advanced Partner Center."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,averageCost,double,0..1,Average Cost,F,"This field displays the current average cost of the item across all locations. Using the weighted-average method, the average cost is calculated as the total units available during a period divided by the beginning inventory cost plus the cost of additions to inventory.
Note: The average cost calculated per location is listed for each location on the Locations subtab.
If you use Multiple Units of Measure, average cost is calculated using stock units."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,billExchRateVarianceAcct,RecordRef,0..1,Exchange Rate Variance Account,F,"Select the account to post to for variances in exchange rates associated with this item. These variances occur when there are exchange rate differences between the receipt and the bill for an item.
Note: After you select a variance account in this field, you can select another account at a later date if a change is necessary. Account changes are noted on the System Notes subtab of the History subtab of item records."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,billingSchedule,RecordRef,0..1,Billing Schedule,F,"Allows users to reference default Billing Schedules for items.
In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,billOfMaterialsList,AssemblyItemBillOfMaterialsList,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,billPriceVarianceAcct,RecordRef,0..1,Price Variance Account,F,"Select the account to post to for variances in billing prices associated with this item. These variances occur when there is a difference in the price of an item showing on the purchase order and the price of an item showing on the bill.
Note: After you select a variance account in this field, you can select another account at a later date if a change is necessary. Account changes are noted on the System Notes subtab of the History subtab of item records."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,billQtyVarianceAcct,RecordRef,0..1,Quantity Variance Account,F,"Select the account to post to for variances in billing quantities associated with this item. These variances occur when there is a difference in the quantity of an item showing on the receipt and the quantity of an item showing on the bill.
Note: After you select a variance account in this field, you can select another account at a later date if a change is necessary. Account changes are noted on the System Notes subtab of the History subtab of item records."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,binNumberList,InventoryItemBinNumberList,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,buildEntireAssembly,boolean,0..1,Mark Sub-assemblies Phantom,F,"Checking this box instructs the work order to build sub-assemblies for this item by default.
Sub-assemblies are marked as Phantom on the Item Source, and the mark Sub-Assemblies Phantom box will be checked on the work order.
This default can be overridden by clearing the Mark Sub-Assemblies Phantom box or amending the item source ."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,buildTime,long,0..1,Work Order Lead Time,F,"In the Work Order Lead Time field, enter the lead time (in days) to build one assembly in the base unit."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,class,RecordRef,0..1,{1},F,References a value from a user defined list at Setup > Company > Classifications > Classes. This field is required when the Make Classes Mandatory preference is enabled at Setup > Accounting > Accounting Preferences.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,cogsAccount,RecordRef,0..1,COGS Account,F,"References an existing COGs account at Lists > Accounting > Accounts. In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,cost,double,0..1,Purchase Price,F,"Enter the price you pay for this item.
If you do not enter a price, purchase orders for this item show the most recent purchase price by default.
If you select a preferred vendor for this item, the price is shown in the currency selected on the vendor's record. If no preferred vendor is selected, the price is shown in your base currency."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,costCategory,RecordRef,0..1,Cost Category,F,"Select a cost category to associate with this item. View existing cost categories at <_TABNAME=LIST_ACCOUNTINGOTHERLIST_> > <_TASKCATEGORY= LIST_ACCOUNTINGOTHERLIST_> > Accounting Lists > Cost Category. For more details, click Help and read Creating Cost Categories."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,costEstimate,double,0..1,Item Defined Cost,F,Enter an Item Defined Cost amount.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,costEstimateType,ItemCostEstimateType,0..1,Cost Estimate Type,F,"The Cost Estimate Type determines what value NetSuite uses to calculate estimated Gross Profit.
The estimated Gross Profit for Items on a transaction provides the data needed to calculate the total estimated Gross Profit on that transaction.
The individual line items that you enter in a transaction determine the amounts that post when you process that transaction.
The following Cost Estimate Types on Items are available:
    * Item Defined Cost - a user-defined amount, entered into the Item Defined Cost field on the Item definition page.
    * Average Cost - NetSuite calculates an average cost of the units purchased. 
    * Last Purchase Price - This field displays the most recent purchase price of the item as determined by purchase order receipt transactions. 
    * Purchase Price - Price entered that you pay for this item. If you do not enter a price, then the most recent purchase price from purchase orders provides the price for this item by default.
    * Preferred Vendor Rate - This option is only used if the Multi-Vendor feature is enabled and multiple vendors supply the same item.
          o First priority is to use the preferred vendor rate if defined on the Item record.
          o Next priority would be to use the purchase price.
          o Last priority would be the purchase order rate. (Initially this uses the preferred vendor rate cost, and then after a purchase order is entered, this type uses the most recent actual purchase order rate. Special orders and drop-shipped items use this cost information.)
    * Derived from member items - Total costs of items currently included in a kit. This Cost Estimate Type only applies to kits and sums the estimated costs of each item in the kit, based on each of their individual Cost Estimate Types. Uses the latest definition of the kit, not its historical definition."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,costingMethod,ItemCostingMethod,0..1,Costing Method,F,"Because the costingMethod field becomes read-only when set, it is not returned in get and basic search operations.  Instead, the read-only field costingMethodDisplay is returned.  The costingMethod field can be used only for addRecord operations and in searches."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,costingMethodDisplay,string,0..1,Costing Method,F,"This is a read-only value that returns the costing method for the item. 
Because the costingMethod field becomes read-only when set, it is not returned in get and basic search operations.  Instead, the read-only field CostingMethodDisplay is returned."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,countryOfManufacture,Country,0..1,Manufacturer Country,F,References a value in a system list. Values are listed at platformCommonTyp:Country.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,createdDate,dateTime,0..1,Date Created,F,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/assemblyitem.html,createRevenuePlansOn,RecordRef,0..1,Create Revenue Plans On,F,"Select the event that triggers creation of revenue recognition plans. Match the event with the amount source of the item's revenue recognition rule.
    * Revenue Arrangement Creation - Revenue plans can be created when the revenue arrangement is created. Use this option with rules that have Event-Amount as the Amount Source.
    * Billing - Revenue plans can be created when the sales order is billed and from stand-alone cash sales, invoices, credit memos, and cash refunds. Use this option with rules that have Event-Percent based on amount as the Amount Source.
    * Fulfillment - This option is available only when Advanced Shipping is enabled. Revenue plans can be created upon fulfillment. Use this option with rules that have Event-Percent based on quantity as the Amount Source.
    * Project Progress - This option is available only when the Projects feature is enabled. Use this option with rules that have Event-Percent Complete as the Amount Source."
